name	subsystem	count	max_count	min_count	avg_count
adaptive_hash_searches	adaptive_hash_index	96034	96034	NULL	1.8216893981068725
ibuf_merges_insert	change_buffer	823802	823802	NULL	15.626875580932147
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	715088	715088	NULL	13.564656562399225
ibuf_size	change_buffer	264	269	NULL	0.005007872223381452
innodb_activity_count	server	8754742	8754742	NULL	166.07056547223857
innodb_dblwr_writes	server	778326	778326	NULL	14.764231652028757
innodb_dblwr_pages_written	server	5393100	5393100	NULL	102.30286245423677
innodb_rwlock_s_spin_waits	server	2755654	2755654	NULL	52.272587590340876
innodb_rwlock_x_spin_waits	server	101602	101602	NULL	1.9273099759090995
innodb_rwlock_s_spin_rounds	server	134774195	134774195	NULL	2556.5604074586945
innodb_rwlock_x_spin_rounds	server	12122322	12122322	NULL	229.9509076768405
innodb_rwlock_s_os_waits	server	4213623	4213623	NULL	79.929112051141
innodb_rwlock_x_os_waits	server	381874	381874	NULL	7.243849232695336
dml_reads	dml	8113140	8113140	NULL	153.8998804939583
dml_inserts	dml	949955	949955	NULL	18.019898704402756
dml_deletes	dml	72913	72913	NULL	1.383102225088681
dml_updates	dml	1899431	1899431	NULL	36.030711155794144
lock_row_lock_current_waits	lock	0	5	NULL	0
lock_row_lock_time	lock	6518435	6518435	NULL	123.62613082481461
lock_row_lock_waits	lock	1770	1770	NULL	0.03356913915071975
buffer_pool_reads	buffer	25489407	25489407	NULL	483.4222883911469
buffer_pool_read_requests	buffer	90229085	90229085	NULL	1711.250118535096
buffer_pool_write_requests	buffer	14838134	14838134	NULL	281.41434179831964
buffer_pool_wait_free	buffer	726876	726876	NULL	13.785650615434218
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	5251	5251	NULL	0.09958844614713525
buffer_pages_created	buffer	29207	29207	NULL	0.5539287272175546
buffer_pages_written	buffer	5398206	5398206	NULL	102.38029851878544
buffer_pages_read	buffer	26170134	26170134	NULL	496.3326948242836
buffer_data_reads	buffer	428773806080	428773806080	NULL	8131959.073719347
buffer_data_written	buffer	177976621056	177976621056	NULL	3375436.134352419
os_data_reads	os	26121634	26121634	NULL	495.41286248032316
os_data_writes	os	6131332	6131332	NULL	116.28448423009084
os_data_fsyncs	os	1391969	1391969	NULL	26.399548618354924
os_log_bytes_written	os	1088901632	1088901632	NULL	20651.689494945662
os_log_fsyncs	os	200795	200795	NULL	3.808200732072752
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2697710	2697710	NULL	51.163730157224954
log_writes	recovery	199564	199564	NULL	3.7848540595899633
adaptive_hash_searches	adaptive_hash_index	96092	96092	NULL	1.8224439091926337
ibuf_merges_insert	change_buffer	824420	824420	NULL	15.635632598099646
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	715609	715609	NULL	13.571965027405314
ibuf_size	change_buffer	263	269	NULL	0.004987956834259488
innodb_activity_count	server	8763362	8763362	NULL	166.20255277182468
innodb_dblwr_writes	server	779180	779180	NULL	14.777628160145657
innodb_dblwr_pages_written	server	5398215	5398215	NULL	102.3804692093235
innodb_rwlock_s_spin_waits	server	2758990	2758990	NULL	52.32594306522275
innodb_rwlock_x_spin_waits	server	101717	101717	NULL	1.9291254954767008
innodb_rwlock_s_spin_rounds	server	134948017	134948017	NULL	2559.37218123542
innodb_rwlock_x_spin_rounds	server	12137033	12137033	NULL	230.1862992394788
innodb_rwlock_s_os_waits	server	4219111	4219111	NULL	80.01803630018776
innodb_rwlock_x_os_waits	server	382338	382338	NULL	7.251275437631574
dml_reads	dml	8121484	8121484	NULL	154.0289415290079
dml_inserts	dml	950821	950821	NULL	18.03290534261384
dml_deletes	dml	73011	73011	NULL	1.3846985415441804
dml_updates	dml	1901576	1901576	NULL	36.06455895461528
lock_row_lock_current_waits	lock	1	5	NULL	0.00001896201907579119
lock_row_lock_time	lock	6519781	6519781	NULL	123.62821169198097
lock_row_lock_waits	lock	1772	1772	NULL	0.03360069780230199
buffer_pool_reads	buffer	25513907	25513907	NULL	483.7951912319624
buffer_pool_read_requests	buffer	90311771	90311771	NULL	1712.4935244704857
buffer_pool_write_requests	buffer	14851833	14851833	NULL	281.6207406564651
buffer_pool_wait_free	buffer	727587	727587	NULL	13.796518573297686
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	5261	5261	NULL	0.09975918235773745
buffer_pages_created	buffer	29235	29235	NULL	0.5543546276807555
buffer_pages_written	buffer	5403717	5403717	NULL	102.46538483417714
buffer_pages_read	buffer	26195182	26195182	NULL	496.713540777822
buffer_data_reads	buffer	429185060864	429185060864	NULL	8138215.311147771
buffer_data_written	buffer	178159825920	178159825920	NULL	3378270.0176346777
os_data_reads	os	26146635	26146635	NULL	495.7929916377496
os_data_writes	os	6137509	6137509	NULL	116.37956273584011
os_data_fsyncs	os	1393321	1393321	NULL	26.420179380700457
os_log_bytes_written	os	1089997312	1089997312	NULL	20668.54982270512
os_log_fsyncs	os	200986	200986	NULL	3.811100365966968
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2700533	2700533	NULL	51.20755826080361
log_writes	recovery	199753	199753	NULL	3.7877201964465175
adaptive_hash_searches	adaptive_hash_index	96122	96122	NULL	1.8226671976032007
ibuf_merges_insert	change_buffer	825121	825121	NULL	15.645960141835904
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	716206	716206	NULL	13.580711834196105
ibuf_size	change_buffer	264	269	NULL	0.005005973036008874
innodb_activity_count	server	8770944	8770944	NULL	166.31480744069628
innodb_dblwr_writes	server	779945	779945	NULL	14.78933196806796
innodb_dblwr_pages_written	server	5403825	5403825	NULL	102.46743273223733
innodb_rwlock_s_spin_waits	server	2761983	2761983	NULL	52.37277433301098
innodb_rwlock_x_spin_waits	server	101830	101830	NULL	1.930902402487817
innodb_rwlock_s_spin_rounds	server	135106928	135106928	NULL	2561.900146007547
innodb_rwlock_x_spin_rounds	server	12149136	12149136	NULL	230.37214858638148
innodb_rwlock_s_os_waits	server	4224095	4224095	NULL	80.0973699679542
innodb_rwlock_x_os_waits	server	382726	382726	NULL	7.257257712801259
dml_reads	dml	8128791	8128791	NULL	154.13829000511976
dml_inserts	dml	951663	951663	NULL	18.045451959724673
dml_deletes	dml	73068	73068	NULL	1.3855168098299107
dml_updates	dml	1903332	1903332	NULL	36.0910176915638
lock_row_lock_current_waits	lock	3	5	NULL	0.000056875272527347525
lock_row_lock_time	lock	6531926	6531926	NULL	123.83502379282234
lock_row_lock_waits	lock	1775	1775	NULL	0.033651202912013956
buffer_pool_reads	buffer	25535960	25535960	NULL	484.1215614158151
buffer_pool_read_requests	buffer	90387094	90387094	NULL	1713.596868068326
buffer_pool_write_requests	buffer	14863994	14863994	NULL	281.7979031982862
buffer_pool_wait_free	buffer	728384	728384	NULL	13.809012834853167
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	5263	5263	NULL	0.09977818643714334
buffer_pages_created	buffer	29250	29250	NULL	0.5545339071416384
buffer_pages_written	buffer	5408797	5408797	NULL	102.54226780669991
buffer_pages_read	buffer	26217779	26217779	NULL	497.04777522892294
buffer_data_reads	buffer	429557075968	429557075968	NULL	8143725.253910175
buffer_data_written	buffer	178327161344	178327161344	NULL	3380801.966822758
os_data_reads	os	26169216	26169216	NULL	496.12709727567443
os_data_writes	os	6143475	6143475	NULL	116.47060496331545
os_data_fsyncs	os	1394777	1394777	NULL	26.4427739966254
os_log_bytes_written	os	1090887680	1090887680	NULL	20681.511365575294
os_log_fsyncs	os	201173	201173	NULL	3.8139230667146946
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2702705	2702705	NULL	51.23902781200827
log_writes	recovery	199940	199940	NULL	3.7905473297059546
adaptive_hash_searches	adaptive_hash_index	96128	96128	NULL	1.822435399169621
ibuf_merges_insert	change_buffer	825807	825807	NULL	15.655999393330426
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	716805	716805	NULL	13.589493241321781
ibuf_size	change_buffer	265	269	NULL	0.005023982406582365
innodb_activity_count	server	8778236	8778236	NULL	166.42152160312435
innodb_dblwr_writes	server	780792	780792	NULL	14.802585929057576
innodb_dblwr_pages_written	server	5408905	5408905	NULL	102.54431531651089
innodb_rwlock_s_spin_waits	server	2765119	2765119	NULL	52.42229889851556
innodb_rwlock_x_spin_waits	server	101913	101913	NULL	1.9321098830265229
innodb_rwlock_s_spin_rounds	server	135259561	135259561	NULL	2564.308131268129
innodb_rwlock_x_spin_rounds	server	12160834	12160834	NULL	230.55024930327792
innodb_rwlock_s_os_waits	server	4228840	4228840	NULL	80.17214249151611
innodb_rwlock_x_os_waits	server	383094	383094	NULL	7.262858551197224
dml_reads	dml	8135203	8135203	NULL	154.2306292300984
dml_inserts	dml	952491	952491	NULL	18.057728401615257
dml_deletes	dml	73129	73129	NULL	1.386410601550799
dml_updates	dml	1904847	1904847	NULL	36.112897415966785
lock_row_lock_current_waits	lock	3	5	NULL	0.000056863414079381326
lock_row_lock_time	lock	6545581	6545581	NULL	124.0680275977103
lock_row_lock_waits	lock	1779	1779	NULL	0.033720004549073125
buffer_pool_reads	buffer	25558544	25558544	NULL	484.44869024602906
buffer_pool_read_requests	buffer	90462220	90462220	NULL	1714.6635581333637
buffer_pool_write_requests	buffer	14876145	14876145	NULL	281.96946434663937
buffer_pool_wait_free	buffer	729163	729163	NULL	13.820899200121309
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	5267	5267	NULL	0.09983320065203381
buffer_pages_created	buffer	29274	29274	NULL	0.554873194586603
buffer_pages_written	buffer	5414080	5414080	NULL	102.62102429963228
buffer_pages_read	buffer	26240914	26240914	NULL	497.38265286781154
buffer_data_reads	buffer	429936398336	429936398336	NULL	8149217.1487926
buffer_data_written	buffer	178501215232	178501215232	NULL	3383396.171803328
os_data_reads	os	26192312	26192312	NULL	496.4614276507828
os_data_writes	os	6149604	6149604	NULL	116.56249289207324
os_data_fsyncs	os	1396167	1396167	NULL	26.463607414989195
os_log_bytes_written	os	1091795456	1091795456	NULL	20694.405701504984
os_log_fsyncs	os	201352	201352	NULL	3.8165207172371964
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2704993	2704993	NULL	51.27171234694264
log_writes	recovery	200119	200119	NULL	3.7931498540505704
adaptive_hash_searches	adaptive_hash_index	96148	96148	NULL	1.8224345123014518
ibuf_merges_insert	change_buffer	826510	826510	NULL	15.666060123583152
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	717399	717399	NULL	13.597918799044695
ibuf_size	change_buffer	260	269	NULL	0.004928162553546381
innodb_activity_count	server	8785426	8785426	NULL	166.52310550058758
innodb_dblwr_writes	server	781620	781620	NULL	14.81519390424201
innodb_dblwr_pages_written	server	5414188	5414188	NULL	102.62307138253914
innodb_rwlock_s_spin_waits	server	2767879	2767879	NULL	52.46368323287464
innodb_rwlock_x_spin_waits	server	101996	101996	NULL	1.933280260813526
innodb_rwlock_s_spin_rounds	server	135408500	135408500	NULL	2566.5965351226355
innodb_rwlock_x_spin_rounds	server	12171746	12171746	NULL	230.70901095568445
innodb_rwlock_s_os_waits	server	4233584	4233584	NULL	80.24534667728118
innodb_rwlock_x_os_waits	server	383448	383448	NULL	7.268054133970203
dml_reads	dml	8141612	8141612	NULL	154.3199514765533
dml_inserts	dml	953265	953265	NULL	18.06863414079381
dml_deletes	dml	73188	73188	NULL	1.387239849880587
dml_updates	dml	1906376	1906376	NULL	36.134349292998216
lock_row_lock_current_waits	lock	0	5	NULL	0
lock_row_lock_time	lock	6573447	6573447	NULL	124.57260081867798
lock_row_lock_waits	lock	1779	1779	NULL	0.03371361431170406
buffer_pool_reads	buffer	25581540	25581540	NULL	484.79267738023043
buffer_pool_read_requests	buffer	90542281	90542281	NULL	1715.8558406610066
buffer_pool_write_requests	buffer	14889608	14889608	NULL	282.17116434202546
buffer_pool_wait_free	buffer	729988	729988	NULL	13.833914493632504
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	5269	5269	NULL	0.09985218314129776
buffer_pages_created	buffer	29295	29295	NULL	0.5551660097028502
buffer_pages_written	buffer	5419373	5419373	NULL	102.70188371740448
buffer_pages_read	buffer	26264689	26264689	NULL	497.73895163735597
buffer_data_reads	buffer	430324027392	430324027392	NULL	8155018.711946635
buffer_data_written	buffer	178673779712	178673779712	NULL	3386025.237113402
os_data_reads	os	26216024	26216024	NULL	496.8167070952092
os_data_writes	os	6155752	6155752	NULL	116.65691328077622
os_data_fsyncs	os	1397633	1397633	NULL	26.486374317768345
os_log_bytes_written	os	1092737536	1092737536	NULL	20708.337174044875
os_log_fsyncs	os	201539	201539	NULL	3.819341267434809
os_log_pending_fsyncs	os	1	2	0	0.000018950879320800486
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2707294	2707294	NULL	51.30560187992723
log_writes	recovery	200306	200306	NULL	3.795974833232262
adaptive_hash_searches	adaptive_hash_index	96221	96221	NULL	1.8234725591267436
ibuf_merges_insert	change_buffer	827471	827471	NULL	15.681303062462097
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	718200	718200	NULL	13.610521528198909
ibuf_size	change_buffer	265	269	NULL	0.005021983020012129
innodb_activity_count	server	8792909	8792909	NULL	166.63335733778047
innodb_dblwr_writes	server	782486	782486	NULL	14.828797756215888
innodb_dblwr_pages_written	server	5419373	5419373	NULL	102.70188371740448
innodb_rwlock_s_spin_waits	server	2770426	2770426	NULL	52.502008793208006
innodb_rwlock_x_spin_waits	server	102090	102090	NULL	1.9346952698605215
innodb_rwlock_s_spin_rounds	server	135575791	135575791	NULL	2569.2804540630686
innodb_rwlock_x_spin_rounds	server	12185773	12185773	NULL	230.9311135536689
innodb_rwlock_s_os_waits	server	4238931	4238931	NULL	80.33146983020012
innodb_rwlock_x_os_waits	server	383889	383889	NULL	7.2750341115827775
dml_reads	dml	8148184	8148184	NULL	154.41525166767738
dml_inserts	dml	954157	954157	NULL	18.082114160097028
dml_deletes	dml	73235	73235	NULL	1.3878676470588236
dml_updates	dml	1907871	1907871	NULL	36.15583308065494
lock_row_lock_current_waits	lock	0	5	NULL	0
lock_row_lock_time	lock	6578475	6578475	NULL	124.64426465572777
lock_row_lock_waits	lock	1780	1780	NULL	0.03372617378453143
buffer_pool_reads	buffer	25603446	25603446	NULL	485.11588161734056
buffer_pool_read_requests	buffer	90618180	90618180	NULL	1716.9688127628935
buffer_pool_write_requests	buffer	14902137	14902137	NULL	282.3550911364584
buffer_pool_wait_free	buffer	730775	730775	NULL	13.846204858084809
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	5276	5276	NULL	0.09996589488044261
buffer_pages_created	buffer	29333	29333	NULL	0.5557808177649778
buffer_pages_written	buffer	5424440	5424440	NULL	102.77843040660882
buffer_pages_read	buffer	26287280	26287280	NULL	498.07268179923454
buffer_data_reads	buffer	430695944192	430695944192	NULL	8160520.371973171
buffer_data_written	buffer	178841199616	178841199616	NULL	3388555.830383872
os_data_reads	os	26238528	26238528	NULL	497.14896358331123
os_data_writes	os	6161696	6161696	NULL	116.74743264238887
os_data_fsyncs	os	1399050	1399050	NULL	26.508204175982417
os_log_bytes_written	os	1093843456	1093843456	NULL	20725.367691083407
os_log_fsyncs	os	201718	201718	NULL	3.822009170487703
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2710351	2710351	NULL	51.35380272083065
log_writes	recovery	200485	200485	NULL	3.79864716359089
adaptive_hash_searches	adaptive_hash_index	96256	96256	NULL	1.8237902156201447
ibuf_merges_insert	change_buffer	828303	828303	NULL	15.694096024858842
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	718915	718915	NULL	13.621490014778885
ibuf_size	change_buffer	262	269	NULL	0.004964189624464739
innodb_activity_count	server	8800002	8800002	NULL	166.73617795293492
innodb_dblwr_writes	server	783329	783329	NULL	14.841960665428777
innodb_dblwr_pages_written	server	5424449	5424449	NULL	102.7786009322066
innodb_rwlock_s_spin_waits	server	2773120	2773120	NULL	52.543105081662816
innodb_rwlock_x_spin_waits	server	102199	102199	NULL	1.9363939520254652
innodb_rwlock_s_spin_rounds	server	135762057	135762057	NULL	2572.3228807457654
innodb_rwlock_x_spin_rounds	server	12202489	12202489	NULL	231.2040812459737
innodb_rwlock_s_os_waits	server	4244908	4244908	NULL	80.42949713895942
innodb_rwlock_x_os_waits	server	384433	384433	NULL	7.283963014892569
dml_reads	dml	8154668	8154668	NULL	154.50884838379628
dml_inserts	dml	954919	954919	NULL	18.093125923680322
dml_deletes	dml	73281	73281	NULL	1.3884762590473303
dml_updates	dml	1909262	1909262	NULL	36.17533820910228
lock_row_lock_current_waits	lock	3	5	NULL	0.000056831097976812913
lock_row_lock_time	lock	6578475	6578475	NULL	124.62065242100478
lock_row_lock_waits	lock	1783	1783	NULL	0.03377661589755247
buffer_pool_reads	buffer	25627060	25627060	NULL	485.47131923922103
buffer_pool_read_requests	buffer	90701421	90701421	NULL	1718.220447829052
buffer_pool_write_requests	buffer	14915917	14915917	NULL	282.5626468136698
buffer_pool_wait_free	buffer	731553	731553	NULL	13.858320072743805
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	5282	5282	NULL	0.10006061983784194
buffer_pages_created	buffer	29352	29352	NULL	0.5560354626051375
buffer_pages_written	buffer	5429448	5429448	NULL	102.85383041600363
buffer_pages_read	buffer	26311532	26311532	NULL	498.43775100401604
buffer_data_reads	buffer	431090585600	431090585600	NULL	8166450.435705084
buffer_data_written	buffer	179006012928	179006012928	NULL	3391036.0863832687
os_data_reads	os	26262737	26262737	NULL	497.5133931954232
os_data_writes	os	6167525	6167525	NULL	116.83573918314768
os_data_fsyncs	os	1400472	1400472	NULL	26.53012048192771
os_log_bytes_written	os	1094782976	1094782976	NULL	20739.239524134275
os_log_fsyncs	os	201905	201905	NULL	3.824827612336137
os_log_pending_fsyncs	os	1	2	0	0.000018943699325604303
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2712695	2712695	NULL	51.388478442070166
log_writes	recovery	200670	200670	NULL	3.8014321436690155
adaptive_hash_searches	adaptive_hash_index	96297	96297	NULL	1.8242214139577178
ibuf_merges_insert	change_buffer	829059	829059	NULL	15.705444419186179
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	719585	719585	NULL	13.631601879214973
ibuf_size	change_buffer	265	269	NULL	0.0050200803212851405
innodb_activity_count	server	8807977	8807977	NULL	166.85566795483822
innodb_dblwr_writes	server	784149	784149	NULL	14.85468288247329
innodb_dblwr_pages_written	server	5429450	5429450	NULL	102.8538683034023
innodb_rwlock_s_spin_waits	server	2776074	2776074	NULL	52.58911116162764
innodb_rwlock_x_spin_waits	server	102292	102292	NULL	1.9377888914147154
innodb_rwlock_s_spin_rounds	server	135980724	135980724	NULL	2575.977949533985
innodb_rwlock_x_spin_rounds	server	12219248	12219248	NULL	231.47776009699174
innodb_rwlock_s_os_waits	server	4251883	4251883	NULL	80.5463931196484
innodb_rwlock_x_os_waits	server	384974	384974	NULL	7.2928317041751916
dml_reads	dml	8162252	8162252	NULL	154.62324770781237
dml_inserts	dml	955778	955778	NULL	18.10597105402743
dml_deletes	dml	73331	73331	NULL	1.3891604152458892
dml_updates	dml	1910897	1910897	NULL	36.19945821019929
lock_row_lock_current_waits	lock	2	5	NULL	0.000037879505293660864
lock_row_lock_time	lock	6592487	6592487	NULL	124.86007310744522
lock_row_lock_waits	lock	1784	1784	NULL	0.03378851872194549
buffer_pool_reads	buffer	25651009	25651009	NULL	485.82376560162123
buffer_pool_read_requests	buffer	90786742	90786742	NULL	1719.4784370916116
buffer_pool_write_requests	buffer	14929574	14929574	NULL	282.7624386825508
buffer_pool_wait_free	buffer	732220	732220	NULL	13.868065683062179
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	5287	5287	NULL	0.1001344722437925
buffer_pages_created	buffer	29376	29376	NULL	0.5563741737532908
buffer_pages_written	buffer	5434904	5434904	NULL	102.9357374192693
buffer_pages_read	buffer	26336147	26336147	NULL	498.8001098505654
buffer_data_reads	buffer	431494959104	431494959104	NULL	8172407.793783973
buffer_data_written	buffer	179185943040	179185943040	NULL	3393737.4389666473
os_data_reads	os	26287280	26287280	NULL	497.8745809579727
os_data_writes	os	6173707	6173707	NULL	116.92848349400556
os_data_fsyncs	os	1401752	1401752	NULL	26.54883615219985
os_log_bytes_written	os	1095750144	1095750144	NULL	20753.236690088826
os_log_fsyncs	os	202102	202102	NULL	3.827761889429724
os_log_pending_fsyncs	os	1	2	0	0.000018939752646830432
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2714929	2714929	NULL	51.420083713706696
log_writes	recovery	200866	200866	NULL	3.8043523551582417
adaptive_hash_searches	adaptive_hash_index	96351	96351	NULL	1.824864107274759
ibuf_merges_insert	change_buffer	829868	829868	NULL	15.717494649519876
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	720276	720276	NULL	13.641849277448436
ibuf_size	change_buffer	260	269	NULL	0.004924335688175912
innodb_activity_count	server	8816283	8816283	NULL	166.97821928445615
innodb_dblwr_writes	server	784877	784877	NULL	14.865376238186329
innodb_dblwr_pages_written	server	5434913	5434913	NULL	102.93590787704312
innodb_rwlock_s_spin_waits	server	2778612	2778612	NULL	52.626223981514805
innodb_rwlock_x_spin_waits	server	102399	102399	NULL	1.9394117312827894
innodb_rwlock_s_spin_rounds	server	136154542	136154542	NULL	2578.7333472224855
innodb_rwlock_x_spin_rounds	server	12233467	12233467	NULL	231.69883899316275
innodb_rwlock_s_os_waits	server	4257377	4257377	NULL	80.633667304305
innodb_rwlock_x_os_waits	server	385431	385431	NULL	7.2999678024205
dml_reads	dml	8169335	8169335	NULL	154.72518418909448
dml_inserts	dml	956688	956688	NULL	18.119434080190914
dml_deletes	dml	73411	73411	NULL	1.3903861815564689
dml_updates	dml	1912588	1912588	NULL	36.22394363529612
lock_row_lock_current_waits	lock	1	5	NULL	0.00001893616618379443
lock_row_lock_time	lock	6613245	6613245	NULL	125.22950633414759
lock_row_lock_waits	lock	1785	1785	NULL	0.033801056638073056
buffer_pool_reads	buffer	25675969	25675969	NULL	486.20441591395405
buffer_pool_read_requests	buffer	90874622	90874622	NULL	1720.8169440815013
buffer_pool_write_requests	buffer	14944548	14944548	NULL	282.99244446969266
buffer_pool_wait_free	buffer	732959	732959	NULL	13.879433429907781
buffer_pool_read_ahead	buffer	0	0	NULL	0
buffer_pool_read_ahead_evicted	buffer	5289	5289	NULL	0.10015338294608873
buffer_pages_created	buffer	29402	29402	NULL	0.5567611581359238
buffer_pages_written	buffer	5440135	5440135	NULL	103.01530042227651
buffer_pages_read	buffer	26361830	26361830	NULL	499.1919937889375
buffer_data_reads	buffer	431914586112	431914586112	NULL	8178806.379821621
buffer_data_written	buffer	179358406656	179358406656	NULL	3396360.594898597
os_data_reads	os	26312890	26312890	NULL	498.2652578159026
os_data_writes	os	6179595	6179595	NULL	117.01783786854513
os_data_fsyncs	os	1403156	1403156	NULL	26.570395197788255
os_log_bytes_written	os	1096819712	1096819712	NULL	20769.560340093543
os_log_fsyncs	os	202282	202282	NULL	3.8304455679903047
os_log_pending_fsyncs	os	0	2	0	0
os_log_pending_writes	os	0	1	0	0
log_waits	recovery	0	0	NULL	0
log_write_requests	recovery	2717607	2717607	NULL	51.461057774243024
log_writes	recovery	201044	201044	NULL	3.8070025942547674
adaptive_hash_searches	adaptive_hash_index	96398	96398	NULL	1.8254085477854154
ibuf_merges_insert	change_buffer	830732	830732	NULL	15.730879206195914
ibuf_merges_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_delete	change_buffer	0	0	NULL	0
ibuf_merges_discard_insert	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete_mark	change_buffer	0	0	NULL	0
ibuf_merges_discard_delete	change_buffer	0	0	NULL	0
ibuf_merges	change_buffer	721027	721027	NULL	13.653487095002745
ibuf_size	change_buffer	261	269	NULL	0.004942339373970346
innodb_activity_count	server	8824485	8824485	NULL	167.10191444640117
innodb_dblwr_writes	server	785667	785667	NULL	14.877520877123217
innodb_dblwr_pages_written	server	5440144	5440144	NULL	103.01547084777216
innodb_rwlock_s_spin_waits	server	2781402	2781402	NULL	52.66909049593819
innodb_rwlock_x_spin_waits	server	102525	102525	NULL	1.9414304379935239
innodb_rwlock_s_spin_rounds	server	136380981	136380981	NULL	2582.5329205249104
innodb_rwlock_x_spin_rounds	server	12251026	12251026	NULL	231.98746425798632
innodb_rwlock_s_os_waits	server	4264666	4264666	NULL	80.75642409437785
innodb_rwlock_x_os_waits	server	385983	385983	NULL	7.3090382321195255
